Mat 24:4	And answering  Jesus said to them, Take heed lest any should mislead you!
Mat 24:23	Then if any should say to you, Behold, here is the Christ, or here; you should not believe.
Mat 25:21	And his master said to him,   Well done, O good and trustworthy servant, over a few things you were trustworthy, over many will place I you; enter into the joy  of your master!
Mat 25:23	And his master said to him,   Well done, O good and trustworthy servant, over a few things you were trustworthy, over many will place I you; enter into the joy  of your master!
Mat 25:24	And having come forward also the one having taken the one talent, said, O Master, I knew that you are a hard  man, harvesting where you sowed not,  and gathering from where you dispersed not.
Mat 25:37	Then the righteous will answer to him, saying, O Master, when did see we you hungering, and we nourished you; or thirsting, and we gave you a drink?
Mat 25:38	And when did behold we you a stranger, and brought you in? or naked, and we clothed you?
Mat 25:39	And when did behold we you sick or in prison, and we came to you?
Mat 25:44	Then they also will answer to him,  saying, O Master, when did behold we you hungering, or thirsting, or a stranger, or naked, or sick, or in prison, and we did not serve to you?
Mat 26:16	And from then he sought an opportune time that should deliver up he him.
Mat 26:29	And I say  to you, that in no way shall I drink from now on from this, the offspring of the grapevine, until  that day, whenever should drink I it with you new in the kingdom, the one of my father.
Mat 26:35	Peter says to him,  And if it should be necessary for me to die with you, in no way shall totally reject I you. In like manner also all the disciples spoke.
Mat 26:42	Again a second time,  having gone forth he prayed, saying, O my father,  if it is not possible for this  cup to pass from me, except that  drink I it, let your will take place!
Mat 26:48	And the one delivering him up  gave to them a sign, saying, Whom ever I should kiss, is it he; seize him!
Mat 27:11	And Jesus stood before the governor. And the governor asked him, saying, Are you the king of the Jews?  And Jesus said to him, You say it.
Mat 27:13	Then Pilate says to him,  Do you not hear how much witness against they you?
Mat 28:7	And quickly going, say to his disciples!  that, He is risen from the the dead, and behold, he goes before you into  Galilee; there shall see you him. Behold, I told to you.
Phm 1:11	the one at some time or other useless to you, but now useful to you and to me, whom I sent back to you.
Phm 1:12	But you that is) ( for him receive the things concerning my feelings of compassion!
Phm 1:15	For perhaps on account of this  he was separated for an hour, that eternally should receive you him;
Php 1:6	being persuaded in this thing same, that the one commencing in you a good work, will complete it as far as the day of Jesus Christ;
Php 1:28	and not being terrified in anything by the ones being an adversary, which to them indeed is a demonstration of destruction, but to you deliverance -- and this from God.
Php 2:9	Therefore also  God greatly exalted him, and granted to him the name above every name,
Php 2:25	But I esteemed it important that Epaphroditus the brother and fellow-worker and my fellow-soldier, (but your apostle,) and minister  of my need to send to you,
Php 2:27	For even  he was sick, close to death; but  God showed mercy on him; and not him only, but also me, that I should not have distress upon distress.
Php 3:1	To the rest, my brethren, rejoice in the Lord! The same things to write to you, to me indeed is not laziness, but for you safe.
Php 3:3	For we are the circumcision, the ones serving in spirit of God, and boasting in Christ Jesus, and not relying in flesh;
Php 3:15	As many as then are complete, should think this;  and if any think differently, also this  God will reveal to you.
Php 3:20	For of us the citizenship in the heavens exists, of which also we await -- a deliverer the Lord Jesus Christ,
Rev 1:7	Behold, he comes with the clouds, and every eye shall see him, even the ones which stabbed him. And all the tribes of the earth shall lament over him. Yes, amen.
Rev 2:24	And to you I say, to the rest, to the ones in Thyatira, As many as have not  this teaching, and the ones who knew not  the deeps  of Satan, as they say, I will not throw upon you another load.
Rev 3:16	Thus, because you are lukewarm,  and not boiling hot nor cold, I am about to vomit you from out of  my mouth.
Rev 11:2	And the outer courtyard  of the temple put out, and do not measure it, for it was given to the nations; and they shall tread the holy city forty two months!
Rev 17:7	And the angel said to me, Why did you marvel? I will tell to you the mystery of the woman, and of the beast, of the one bearing her, of the one having the seven heads and the ten horns;
Rev 17:16	And the ten horns which you saw upon the beast, these shall detest the harlot, and they shall cause her being made desolate, and shall make her naked, and  shall devour her flesh,  and shall incinerate her by fire.
Rev 20:3	And he cast him into the abyss, and locked, and set a seal upon him, that he should not mislead  the nations any more until the thousand years be fulfilled. And after these things it is necessary to loose him a little time.
Rom 1:12	And this is to be comforted together among you through the belief that is in one another, both yours and mine.
Rom 1:19	Because the thing made known  of God is apparent  among them;  for God made apparent to it them.
Rom 1:32	the ones who recognizing the ordinance of God,  (that the ones  acting such are) worthy of death not only do the same, but also are assenting with the ones acting such.
Rom 8:9	But you are not  in flesh, but in spirit, if indeed spirit of God lives in you. But if anyone does not have spirit of Christ, this one is not  of him.
Rom 8:35	Who shall separate us from the love of the Christ? affliction, or straits, or persecution, or hunger, or nakedness, or danger, or sword?
Rom 8:39	nor height, nor depth, nor any other creation, shall be able to separate us from the love  of God, of the one in Christ Jesus  our Lord.
Rom 9:17	For the scripture says to Pharaoh that, For this thing same I awakened you, so that I should demonstrate in you  my power, and so that I should declare  my name in all the earth.
Rom 10:9	that if you should acknowledge in  your mouth  the Lord Jesus, and should trust in  your heart  that  God raised him from the dead, you shall be delivered.
Rom 11:17	But if some of the branches were broken off, and you being a wild olive tree  were engrafted in them, and became fellow-partakers of the root and the fatness of the olive tree,
Rom 11:20	Well,  by unbelief they were broken off, and you in the belief stand. Be not high-minded, but fear.
Rom 13:6	For on account of this also fulfill paying the tribute! for they are ministers of God in this thing same attending to constantly.
Rom 14:3	The one eating, treat not with contempt the one not eating!  and the one not eating, judge not the one eating!   for God received to him himself.
Rom 14:10	But you, why do you judge  your brother?  or also why do you treat with contempt  your brother?  for all of us shall stand before the rostrum of the Christ.
Rom 16:2	that should favorably receive you her in the Lord, worthily of the holy ones, and you should stand beside her in what ever thing she should need of you; for also  she was a patroness of many, and of me myself.
Rom 16:19	For the obedience of yours reached unto all. I rejoice then  over you. But I want you to be wise indeed unto the good, but unmixed unto  evil.
Tit 1:5	For this favor I left you in Crete, that the things missing you should correct, and should place  in every city elders, as I set in order for to do you.
Tit 2:1	But you speak what is becoming  for sound instruction.
